Amount,TransactionTime,Merchant,UserID,IsFraud
227.25421817753534,2025-01-01 03:35:00,3,12,0
64.18485839960938,2025-01-01 03:36:00,2,19,0
712.3689976888397,2025-01-01 03:37:00,2,17,0
314.11789090816717,2025-01-01 03:38:00,4,12,1
120.16226664581696,2025-01-01 03:39:00,0,3,0
653.5451131693825,2025-01-01 03:40:00,2,6,0
165.8732613068847,2025-01-01 03:41:00,4,2,0
643.1388558272889,2025-01-01 03:42:00,0,16,0
821.2612636533287,2025-01-01 03:43:00,0,6,0
589.1555951414897,2025-01-01 03:44:00,1,19,0
158.08416489195693,2025-01-01 03:45:00,0,4,0
200.382565905849,2025-01-01 03:46:00,4,13,0
129.09903718543376,2025-01-01 03:47:00,0,6,0
721.3011006578887,2025-01-01 03:48:00,1,12,0
320.2898572583747,2025-01-01 03:49:00,3,10,0
360.07672796157203,2025-01-01 03:50:00,3,7,0
583.2915017681984,2025-01-01 03:51:00,4,9,0
966.6412662180886,2025-01-01 03:52:00,3,14,0
874.4909829762032,2025-01-01 03:53:00,2,4,0
577.7777547798844,2025-01-01 03:54:00,4,3,1
186.55184487496504,2025-01-01 03:55:00,0,16,0
122.20261980489377,2025-01-01 03:56:00,4,19,0
683.481571362712,2025-01-01 03:57:00,0,13,0
645.9840432686469,2025-01-01 03:58:00,1,3,0
674.1852923753022,2025-01-01 03:59:00,3,17,0
278.1447453952313,2025-01-01 04:00:00,0,17,0
547.6089360717581,2025-01-01 04:01:00,2,4,0
454.09952447589023,2025-01-01 04:02:00,0,6,0
590.3447127056952,2025-01-01 04:03:00,3,10,0
120.53417933572317,2025-01-01 04:04:00,2,9,0
719.1348228490597,2025-01-01 04:05:00,4,1,0
501.37926093088123,2025-01-01 04:06:00,2,18,0
779.2597814064195,2025-01-01 04:07:00,1,14,0
780.9263569186538,2025-01-01 04:08:00,2,18,0
166.91402201236977,2025-01-01 04:09:00,4,9,0
655.8863618896434,2025-01-01 04:10:00,4,1,0
373.6746455133438,2025-01-01 04:11:00,3,14,0
612.1449854449858,2025-01-01 04:12:00,0,3,0
800.5648560221132,2025-01-01 04:13:00,3,10,0
807.9634340089709,2025-01-01 04:14:00,3,11,0
806.6785305831269,2025-01-01 04:15:00,1,5,0
175.35734453432124,2025-01-01 04:16:00,4,11,0
195.50756429263427,2025-01-01 04:17:00,0,4,0
97.67990045866051,2025-01-01 04:18:00,0,6,0
772.3919241838546,2025-01-01 04:19:00,0,12,0
771.9987262631792,2025-01-01 04:20:00,4,17,0
128.7230613406841,2025-01-01 04:21:00,4,8,0
26.764404734217386,2025-01-01 04:22:00,1,16,0
6.90148104965022,2025-01-01 04:23:00,4,0,0
775.9512312425117,2025-01-01 04:24:00,0,17,1
808.5538427712386,2025-01-01 04:25:00,1,2,0
458.63607556085736,2025-01-01 04:26:00,1,6,0
965.7985568314219,2025-01-01 04:27:00,0,1,0
601.1328526905203,2025-01-01 04:28:00,4,11,0
797.9766469192081,2025-01-01 04:29:00,4,0,0
913.532645225221,2025-01-01 04:30:00,1,8,0
829.6317456410957,2025-01-01 04:31:00,4,16,0
507.4209797316359,2025-01-01 04:32:00,3,14,0
259.12153645301635,2025-01-01 04:33:00,1,6,0
390.5115613645136,2025-01-01 04:34:00,0,4,0
40.82021310588308,2025-01-01 04:35:00,3,19,0
496.7996235826069,2025-01-01 04:36:00,4,16,0
839.7441529546908,2025-01-01 04:37:00,2,13,0
832.8557852320586,2025-01-01 04:38:00,2,10,1
543.2199486384557,2025-01-01 04:39:00,1,11,0
545.6983338087732,2025-01-01 04:40:00,4,16,0
555.9560237436405,2025-01-01 04:41:00,2,6,0
617.808148225984,2025-01-01 04:42:00,0,8,0
587.6305189493509,2025-01-01 04:43:00,0,9,0
710.7225171784206,2025-01-01 04:44:00,4,17,0
607.7237884620628,2025-01-01 04:45:00,4,14,0
152.3073372366538,2025-01-01 04:46:00,3,14,0
194.289188617449,2025-01-01 04:47:00,1,8,0
682.404628576442,2025-01-01 04:48:00,4,15,0
331.19383784413134,2025-01-01 04:49:00,1,7,0
76.55000316753826,2025-01-01 04:50:00,4,10,0
47.06687526078722,2025-01-01 04:51:00,0,2,0
77.75178118550038,2025-01-01 04:52:00,0,0,0
126.0643492296908,2025-01-01 04:53:00,4,14,0
347.74721663203434,2025-01-01 04:54:00,2,3,0
791.9252684061258,2025-01-01 04:55:00,4,17,0
473.45779704349485,2025-01-01 04:56:00,3,16,0
600.9948836814428,2025-01-01 04:57:00,3,0,0
459.06340030014894,2025-01-01 04:58:00,3,14,0
14.06511838314405,2025-01-01 04:59:00,3,13,0
615.5230981913697,2025-01-01 05:00:00,0,13,1
675.3798529508693,2025-01-01 05:01:00,4,4,0
64.97766858161256,2025-01-01 05:02:00,0,15,0
819.5466004460515,2025-01-01 05:03:00,0,16,0
976.9648560923567,2025-01-01 05:04:00,3,18,0
482.98677839507013,2025-01-01 05:05:00,1,15,0
771.050693236717,2025-01-01 05:06:00,4,10,0
810.0581355063127,2025-01-01 05:07:00,1,19,0
87.63334134417194,2025-01-01 05:08:00,0,18,0
688.2536203901202,2025-01-01 05:09:00,2,13,0
131.2498720448946,2025-01-01 05:10:00,2,6,0
902.8195090039995,2025-01-01 05:11:00,3,12,0
179.17201450920564,2025-01-01 05:12:00,1,15,0
698.7904383634846,2025-01-01 05:13:00,1,11,0
398.52257485727046,2025-01-01 05:14:00,0,19,0
259.1031670303006,2025-01-01 05:15:00,2,18,0
998.6619923800366,2025-01-01 05:16:00,0,5,0
592.594479263161,2025-01-01 05:17:00,4,6,0
437.4293910569097,2025-01-01 05:18:00,2,10,0
734.9798248351291,2025-01-01 05:19:00,1,2,0
104.31840997966498,2025-01-01 05:20:00,3,8,0
749.0100913064427,2025-01-01 05:21:00,0,16,0
596.3832835914898,2025-01-01 05:22:00,0,9,0
936.9305781894267,2025-01-01 05:23:00,1,5,0
567.7493481098486,2025-01-01 05:24:00,3,16,0
157.33724653317412,2025-01-01 05:25:00,0,10,0
913.5793218978923,2025-01-01 05:26:00,2,1,0
601.5792941490267,2025-01-01 05:27:00,2,15,1
866.6225667034354,2025-01-01 05:28:00,0,12,0
425.94393183496226,2025-01-01 05:29:00,2,2,0
870.129140887994,2025-01-01 05:30:00,2,0,0
366.92779022367625,2025-01-01 05:31:00,2,11,0
391.86259605316286,2025-01-01 05:32:00,1,8,0
166.28195069578427,2025-01-01 05:33:00,1,7,0
821.9883859536624,2025-01-01 05:34:00,3,16,0
530.0817472431124,2025-01-01 05:35:00,0,3,0
224.6516624318183,2025-01-01 05:36:00,0,12,0
783.7514868551441,2025-01-01 05:37:00,4,19,0
523.5277678253758,2025-01-01 05:38:00,0,9,0
386.7546596776022,2025-01-01 05:39:00,1,11,0
19.321360724677927,2025-01-01 05:40:00,0,5,0
342.2204077942645,2025-01-01 05:41:00,4,17,0
358.7554158543526,2025-01-01 05:42:00,2,1,0
729.248417394721,2025-01-01 05:43:00,4,2,0
387.09977244137355,2025-01-01 05:44:00,4,1,0
394.8865181955587,2025-01-01 05:45:00,2,18,0
327.0123896640916,2025-01-01 05:46:00,2,12,0
980.0967106444228,2025-01-01 05:47:00,3,9,0
386.7578071394406,2025-01-01 05:48:00,4,2,1
589.9555523020106,2025-01-01 05:49:00,2,15,0
656.4138920991153,2025-01-01 05:50:00,3,6,0
507.6509544545604,2025-01-01 05:51:00,1,7,0
569.1625838146364,2025-01-01 05:52:00,3,7,0
449.13263552670526,2025-01-01 05:53:00,2,6,0
968.4422817994323,2025-01-01 05:54:00,4,18,0
54.95006514472738,2025-01-01 05:55:00,3,10,0
334.3128479555397,2025-01-01 05:56:00,1,16,0
620.6129640294658,2025-01-01 05:57:00,0,4,0
32.44136576279307,2025-01-01 05:58:00,4,7,0
198.87497677385053,2025-01-01 05:59:00,4,1,0
803.2164557849228,2025-01-01 06:00:00,3,16,0
75.19434764302235,2025-01-01 06:01:00,0,19,0
391.3787755006868,2025-01-01 06:02:00,4,6,0
800.0518549482905,2025-01-01 06:03:00,3,12,0
823.5605066922028,2025-01-01 06:04:00,3,18,0
125.73843870805533,2025-01-01 06:05:00,1,2,0
831.3870685432229,2025-01-01 06:06:00,0,14,0
320.9853741028099,2025-01-01 06:07:00,2,12,0
33.31082083667107,2025-01-01 06:08:00,0,1,0
359.26036456867956,2025-01-01 06:09:00,0,12,0
569.0415576041527,2025-01-01 06:10:00,3,15,0
41.299907642246616,2025-01-01 06:11:00,3,3,0
434.85266819696335,2025-01-01 06:12:00,2,19,0
543.736060384195,2025-01-01 06:13:00,3,4,0
18.43203781502153,2025-01-01 06:14:00,2,8,0
155.0513768723466,2025-01-01 06:15:00,2,16,0
581.0507329830724,2025-01-01 06:16:00,1,5,0
645.2866797167135,2025-01-01 06:17:00,1,16,0
982.6717376718802,2025-01-01 06:18:00,2,8,0
553.2880544941673,2025-01-01 06:19:00,4,10,0
151.4898201795496,2025-01-01 06:20:00,0,10,0
496.9908308869655,2025-01-01 06:21:00,0,17,0
316.6983975539535,2025-01-01 06:22:00,1,19,0
311.7336455067381,2025-01-01 06:23:00,2,1,0
367.5783962272583,2025-01-01 06:24:00,3,16,1
264.7198610575984,2025-01-01 06:25:00,4,11,0
681.7796904858217,2025-01-01 06:26:00,1,11,0
124.30957299382898,2025-01-01 06:27:00,0,18,0
226.83276465142836,2025-01-01 06:28:00,0,1,0
162.54368116780427,2025-01-01 06:29:00,1,13,0
606.5542577692387,2025-01-01 06:30:00,1,10,0
263.35105062970564,2025-01-01 06:31:00,4,7,0
895.7976430382191,2025-01-01 06:32:00,0,12,0
646.4127860505577,2025-01-01 06:33:00,1,10,0
596.7905311010262,2025-01-01 06:34:00,4,0,0
266.67377646917396,2025-01-01 06:35:00,4,14,0
24.66517212466781,2025-01-01 06:36:00,0,9,0
137.28990522395625,2025-01-01 06:37:00,0,3,0
96.97485841195831,2025-01-01 06:38:00,3,11,0
22.242178167925477,2025-01-01 06:39:00,3,19,1
407.51895513838036,2025-01-01 06:40:00,0,12,0
437.4210613836228,2025-01-01 06:41:00,0,7,0
548.1777664831895,2025-01-01 06:42:00,1,18,0
496.63288463891837,2025-01-01 06:43:00,4,10,0
137.82416260291922,2025-01-01 06:44:00,0,13,0
456.8250969827635,2025-01-01 06:45:00,3,1,0
488.5264966045571,2025-01-01 06:46:00,2,9,1
390.2429710723393,2025-01-01 06:47:00,1,12,0
62.94201924381725,2025-01-01 06:48:00,1,4,0
548.4856634168744,2025-01-01 06:49:00,4,13,0
259.8806363937174,2025-01-01 06:50:00,3,9,0
182.70132909770095,2025-01-01 06:51:00,4,18,0
378.3174656731684,2025-01-01 06:52:00,2,3,0
684.8989392866721,2025-01-01 06:53:00,3,14,0
723.7013039108689,2025-01-01 06:54:00,2,10,1
133.5204862544041,2025-01-01 06:55:00,3,11,0
892.4465352459106,2025-01-01 06:56:00,4,18,0
820.1464918161683,2025-01-01 06:57:00,0,17,0
985.6557092723284,2025-01-01 06:58:00,3,0,0
354.97532498555637,2025-01-01 06:59:00,2,14,0
121.9938986313721,2025-01-01 07:00:00,2,9,0
843.935831727505,2025-01-01 07:01:00,3,16,0
738.6361862874952,2025-01-01 07:02:00,3,8,0
308.85101224589386,2025-01-01 07:03:00,4,7,0
233.99940684479805,2025-01-01 07:04:00,0,12,0
525.2261783953708,2025-01-01 07:05:00,1,3,0
466.0923227662737,2025-01-01 07:06:00,3,18,0
595.7388399762091,2025-01-01 07:07:00,0,17,0
225.10485210447587,2025-01-01 07:08:00,4,19,0
603.1566966630415,2025-01-01 07:09:00,3,17,0
607.9927175394895,2025-01-01 07:10:00,0,6,1
279.1545335141578,2025-01-01 07:11:00,3,15,0
714.5730722231868,2025-01-01 07:12:00,0,4,0
96.54663529927343,2025-01-01 07:13:00,2,14,0
950.473798390366,2025-01-01 07:14:00,2,13,0
366.7113947716225,2025-01-01 07:15:00,0,16,0
94.5427095103938,2025-01-01 07:16:00,1,6,0
456.2132567325014,2025-01-01 07:17:00,2,8,0
763.0696934195394,2025-01-01 07:18:00,3,19,0
250.4709448124626,2025-01-01 07:19:00,4,14,0
997.108961773453,2025-01-01 07:20:00,0,6,0
369.5125576439141,2025-01-01 07:21:00,1,14,0
352.3963318473679,2025-01-01 07:22:00,3,13,0
981.8010094267607,2025-01-01 07:23:00,2,5,0
720.144619259584,2025-01-01 07:24:00,4,7,0
805.4261963684132,2025-01-01 07:25:00,0,3,0
379.91517237460994,2025-01-01 07:26:00,3,18,0
664.6241451569772,2025-01-01 07:27:00,3,7,0
627.6519914927644,2025-01-01 07:28:00,0,15,0
142.42821654275053,2025-01-01 07:29:00,0,7,0
410.23099235751994,2025-01-01 07:30:00,2,7,0
598.9975952092374,2025-01-01 07:31:00,4,5,0
822.710211147849,2025-01-01 07:32:00,3,4,0
822.6898040863871,2025-01-01 07:33:00,1,15,0
458.24897670371575,2025-01-01 07:34:00,3,19,0
966.3050860047983,2025-01-01 07:35:00,3,16,0
425.24065216095664,2025-01-01 07:36:00,3,11,0
234.2950140821176,2025-01-01 07:37:00,1,18,0
20.780029410802335,2025-01-01 07:38:00,2,5,0
805.4556818452268,2025-01-01 07:39:00,1,4,0
954.9315659214091,2025-01-01 07:40:00,2,16,0
881.4290034949494,2025-01-01 07:41:00,0,5,0
18.780969495808133,2025-01-01 07:42:00,1,17,0
360.54118529799035,2025-01-01 07:43:00,1,19,0
88.73231018027485,2025-01-01 07:44:00,3,12,0
290.83944065834237,2025-01-01 07:45:00,4,2,1
603.3111814482173,2025-01-01 07:46:00,3,3,0
76.0868474707706,2025-01-01 07:47:00,0,14,0
747.6169303396769,2025-01-01 07:48:00,3,19,0
185.33749523229494,2025-01-01 07:49:00,4,8,0
230.0907286153046,2025-01-01 07:50:00,0,10,0
541.8006809332758,2025-01-01 07:51:00,2,5,0
958.0163103711338,2025-01-01 07:52:00,2,11,0
468.19170068914144,2025-01-01 07:53:00,4,0,0
413.52473802826916,2025-01-01 07:54:00,4,4,0
877.5419341784506,2025-01-01 07:55:00,3,10,0
497.1902278490696,2025-01-01 07:56:00,1,4,1
36.82988259860251,2025-01-01 07:57:00,4,18,0
557.306615791448,2025-01-01 07:58:00,3,4,0
425.3625776735354,2025-01-01 07:59:00,3,1,0
13.651234408459926,2025-01-01 08:00:00,1,1,1
962.6972059820387,2025-01-01 08:01:00,4,2,0
41.094490616539254,2025-01-01 08:02:00,2,15,0
74.35543557486731,2025-01-01 08:03:00,0,1,1
232.7454319930214,2025-01-01 08:04:00,4,2,0
800.2108192257108,2025-01-01 08:05:00,4,3,0
41.348321917451045,2025-01-01 08:06:00,1,13,0
249.27077930857934,2025-01-01 08:07:00,1,5,0
583.8810093851816,2025-01-01 08:08:00,1,1,0
137.47588824583656,2025-01-01 08:09:00,0,0,0
910.0945290957201,2025-01-01 08:10:00,1,4,0
384.75897798303265,2025-01-01 08:11:00,2,11,0
875.1281072561064,2025-01-01 08:12:00,2,8,0
896.7564437940454,2025-01-01 08:13:00,0,7,0
392.9229605613127,2025-01-01 08:14:00,2,1,0
206.2025717217363,2025-01-01 08:15:00,3,10,0
339.3372473387026,2025-01-01 08:16:00,3,5,0
22.157652322973515,2025-01-01 08:17:00,4,1,0
375.7226953316618,2025-01-01 08:18:00,3,15,0
524.2079185655947,2025-01-01 08:19:00,0,19,0
611.0056173434822,2025-01-01 08:20:00,0,15,0
414.95769029075063,2025-01-01 08:21:00,2,16,0
744.1387126739269,2025-01-01 08:22:00,4,14,0
923.585437150945,2025-01-01 08:23:00,0,7,0
471.7148432895515,2025-01-01 08:24:00,0,7,0
224.11677672735019,2025-01-01 08:25:00,3,10,0
184.27242269028636,2025-01-01 08:26:00,2,17,0
258.7389425354709,2025-01-01 08:27:00,1,13,0
274.92188961190254,2025-01-01 08:28:00,1,11,0
681.9930604155185,2025-01-01 08:29:00,0,6,0
76.80349376628196,2025-01-01 08:30:00,1,0,1
992.0214696248969,2025-01-01 08:31:00,3,1,0
42.13653513042569,2025-01-01 08:32:00,4,4,1
337.6476835095479,2025-01-01 08:33:00,2,17,0
979.9080680609087,2025-01-01 08:34:00,2,10,0
519.4586153149781,2025-01-01 08:35:00,0,6,0
782.062479862718,2025-01-01 08:36:00,4,18,0
